,height,width,y,x,cog_y,cog_x,obj,frame
1507,25.0,61.0,188.0,465.0,200.5,495.5,155,1507
1508,23.0,65.0,191.0,449.0,202.5,481.5,155,1508
1509,23.0,65.0,191.0,449.0,202.5,481.5,155,1509
1510,22.0,60.0,193.0,438.0,204.0,468.0,155,1510
1511,22.0,60.0,193.0,438.0,204.0,468.0,155,1511
1512,21.0,53.0,193.0,431.0,203.5,457.5,155,1512
1513,21.0,52.0,193.0,432.0,203.5,458.0,155,1513
1514,20.0,47.0,195.0,422.0,205.0,445.5,155,1514
1515,20.0,47.0,195.0,422.0,205.0,445.5,155,1515
1548,27.0,40.0,236.0,105.0,249.5,125.0,156,1548
1549,27.0,39.0,236.0,105.0,249.5,124.5,156,1549
1550,30.0,59.0,236.0,85.0,251.0,114.5,156,1550
1551,30.0,59.0,236.0,85.0,251.0,114.5,156,1551
1552,37.0,75.0,233.0,65.0,251.5,102.5,156,1552
1553,37.0,75.0,233.0,65.0,251.5,102.5,156,1553
1554,32.0,82.0,240.0,42.0,256.0,83.0,157,1554
1555,32.0,82.0,240.0,42.0,256.0,83.0,157,1555
1556,30.0,82.0,243.0,20.0,258.0,61.0,157,1556
1557,29.0,82.0,244.0,20.0,258.5,61.0,157,1557
1558,31.0,77.0,244.0,5.0,259.5,43.5,157,1558
1559,31.0,77.0,244.0,5.0,259.5,43.5,157,1559
1554,30.0,80.0,283.0,8.0,298.0,48.0,158,1554
1555,30.0,78.0,283.0,9.0,298.0,48.0,158,1555
1556,30.0,73.0,280.0,37.0,295.0,73.5,158,1556
1557,30.0,73.0,280.0,37.0,295.0,73.5,158,1557
1558,32.0,75.0,278.0,58.0,294.0,95.5,158,1558
1559,31.0,75.0,278.0,58.0,293.5,95.5,158,1559
1560,27.0,73.0,278.0,85.0,291.5,121.5,158,1560
1561,27.0,73.0,278.0,85.0,291.5,121.5,158,1561
1562,34.0,51.0,271.0,108.0,288.0,133.5,158,1562
1563,33.0,51.0,271.0,108.0,287.5,133.5,158,1563
1560,17.0,47.0,276.0,88.0,284.5,111.5,159,1560
1561,17.0,47.0,276.0,88.0,284.5,111.5,159,1561
1586,29.0,65.0,170.0,732.0,184.5,764.5,160,1586
1587,30.0,70.0,170.0,727.0,185.0,762.0,160,1587
1588,27.0,71.0,164.0,702.0,177.5,737.5,160,1588
1589,26.0,63.0,164.0,708.0,177.0,739.5,160,1589
1590,27.0,65.0,156.0,680.0,169.5,712.5,161,1590
1591,27.0,65.0,156.0,680.0,169.5,712.5,161,1591
1592,25.0,58.0,152.0,662.0,164.5,691.0,161,1592
1593,25.0,58.0,152.0,662.0,164.5,691.0,161,1593
1594,23.0,57.0,148.0,642.0,159.5,670.5,161,1594
1595,23.0,57.0,148.0,642.0,159.5,670.5,161,1595
1600,21.0,49.0,134.0,591.0,144.5,615.5,162,1600
1601,21.0,49.0,134.0,591.0,144.5,615.5,162,1601
1602,21.0,46.0,130.0,577.0,140.5,600.0,162,1602
1603,21.0,46.0,130.0,577.0,140.5,600.0,162,1603
1606,19.0,43.0,123.0,549.0,132.5,570.5,162,1606
1607,19.0,43.0,123.0,549.0,132.5,570.5,162,1607
1614,18.0,37.0,110.0,501.0,119.0,519.5,163,1614
1615,18.0,37.0,110.0,501.0,119.0,519.5,163,1615
1616,17.0,35.0,108.0,491.0,116.5,508.5,163,1616
1618,16.0,34.0,106.0,480.0,114.0,497.0,163,1618
1619,16.0,34.0,106.0,480.0,114.0,497.0,163,1619
1620,15.0,34.0,104.0,470.0,111.5,487.0,163,1620
1621,16.0,34.0,103.0,470.0,111.0,487.0,163,1621
1623,16.0,33.0,101.0,460.0,109.0,476.5,163,1623
1614,22.0,50.0,205.0,581.0,216.0,606.0,164,1614
1615,22.0,50.0,205.0,581.0,216.0,606.0,164,1615
1628,15.0,32.0,94.0,433.0,101.5,449.0,165,1628
1629,15.0,32.0,94.0,433.0,101.5,449.0,165,1629
1630,15.0,29.0,92.0,426.0,99.5,440.5,165,1630
1631,15.0,29.0,92.0,426.0,99.5,440.5,165,1631
1634,14.0,28.0,89.0,411.0,96.0,425.0,166,1634
1635,14.0,28.0,89.0,411.0,96.0,425.0,166,1635
1728,30.0,33.0,173.0,765.0,188.0,781.5,167,1728
1729,30.0,33.0,173.0,765.0,188.0,781.5,167,1729
1730,33.0,63.0,167.0,736.0,183.5,767.5,167,1730
1731,33.0,63.0,167.0,736.0,183.5,767.5,167,1731
1732,32.0,67.0,161.0,711.0,177.0,744.5,168,1732
1733,31.0,67.0,161.0,711.0,176.5,744.5,168,1733
1734,29.0,59.0,155.0,688.0,169.5,717.5,168,1734
1735,29.0,59.0,155.0,688.0,169.5,717.5,168,1735
1736,28.0,57.0,149.0,667.0,163.0,695.5,168,1736
1737,28.0,57.0,149.0,667.0,163.0,695.5,168,1737
1738,26.0,54.0,145.0,647.0,158.0,674.0,169,1738
1739,27.0,54.0,144.0,647.0,157.5,674.0,169,1739
1740,26.0,53.0,139.0,626.0,152.0,652.5,169,1740
1741,26.0,53.0,139.0,626.0,152.0,652.5,169,1741
1742,26.0,47.0,134.0,609.0,147.0,632.5,169,1742
1743,26.0,48.0,134.0,609.0,147.0,633.0,169,1743
1744,23.0,45.0,131.0,595.0,142.5,617.5,169,1744
1745,23.0,47.0,131.0,594.0,142.5,617.5,169,1745
1746,23.0,44.0,126.0,576.0,137.5,598.0,169,1746
1747,23.0,44.0,126.0,576.0,137.5,598.0,169,1747
1748,23.0,41.0,123.0,561.0,134.5,581.5,170,1748
1749,23.0,42.0,123.0,562.0,134.5,583.0,170,1749
1750,21.0,42.0,119.0,546.0,129.5,567.0,170,1750
1751,21.0,42.0,119.0,546.0,129.5,567.0,170,1751
1752,20.0,39.0,117.0,533.0,127.0,552.5,170,1752
1753,20.0,39.0,117.0,533.0,127.0,552.5,170,1753
1754,20.0,37.0,113.0,521.0,123.0,539.5,170,1754
1755,20.0,37.0,113.0,521.0,123.0,539.5,170,1755
1756,20.0,36.0,110.0,508.0,120.0,526.0,170,1756
1757,20.0,36.0,110.0,508.0,120.0,526.0,170,1757
1758,19.0,36.0,107.0,496.0,116.5,514.0,170,1758
1759,19.0,36.0,107.0,496.0,116.5,514.0,170,1759
1760,20.0,34.0,104.0,485.0,114.0,502.0,170,1760
1761,20.0,34.0,104.0,485.0,114.0,502.0,170,1761
1762,20.0,33.0,101.0,474.0,111.0,490.5,170,1762
1763,20.0,33.0,101.0,474.0,111.0,490.5,170,1763
1764,18.0,32.0,100.0,464.0,109.0,480.0,171,1764
1765,18.0,32.0,100.0,464.0,109.0,480.0,171,1765
1766,19.0,31.0,96.0,454.0,105.5,469.5,172,1766
1767,19.0,31.0,96.0,454.0,105.5,469.5,172,1767
1768,17.0,29.0,95.0,445.0,103.5,459.5,172,1768
1769,17.0,29.0,95.0,445.0,103.5,459.5,172,1769
1770,17.0,29.0,92.0,437.0,100.5,451.5,172,1770
1771,17.0,29.0,92.0,437.0,100.5,451.5,172,1771
1772,17.0,29.0,91.0,427.0,99.5,441.5,173,1772
1773,17.0,29.0,91.0,427.0,99.5,441.5,173,1773
1774,15.0,28.0,90.0,419.0,97.5,433.0,174,1774
1775,15.0,28.0,90.0,419.0,97.5,433.0,174,1775
1776,16.0,28.0,88.0,411.0,96.0,425.0,174,1776
1777,16.0,28.0,88.0,411.0,96.0,425.0,174,1777
1778,15.0,27.0,87.0,404.0,94.5,417.5,174,1778
1779,15.0,27.0,87.0,404.0,94.5,417.5,174,1779
1780,16.0,24.0,84.0,398.0,92.0,410.0,174,1780
1781,16.0,24.0,84.0,398.0,92.0,410.0,174,1781
1782,16.0,25.0,82.0,390.0,90.0,402.5,175,1782
1783,16.0,25.0,82.0,390.0,90.0,402.5,175,1783
1784,16.0,25.0,82.0,390.0,90.0,402.5,175,1784
1791,15.0,25.0,76.0,361.0,83.5,373.5,176,1791
1792,15.0,25.0,76.0,361.0,83.5,373.5,176,1792
1833,27.0,19.0,58.0,132.0,71.5,141.5,177,1833
1834,27.0,20.0,58.0,131.0,71.5,141.0,177,1834
1835,28.0,21.0,58.0,132.0,72.0,142.5,177,1835
1836,28.0,21.0,58.0,132.0,72.0,142.5,177,1836
1837,29.0,21.0,58.0,133.0,72.5,143.5,177,1837
1838,29.0,21.0,58.0,133.0,72.5,143.5,177,1838
1843,30.0,70.0,288.0,33.0,303.0,68.0,178,1843
1844,31.0,70.0,287.0,33.0,302.5,68.0,178,1844
1849,32.0,65.0,278.0,96.0,294.0,128.5,179,1849
1850,32.0,65.0,278.0,96.0,294.0,128.5,179,1850
1849,28.0,23.0,65.0,139.0,79.0,150.5,180,1849
1850,28.0,22.0,65.0,140.0,79.0,151.0,180,1850
1851,30.0,22.0,65.0,141.0,80.0,152.0,180,1851
1852,30.0,22.0,65.0,141.0,80.0,152.0,180,1852
1853,30.0,23.0,66.0,142.0,81.0,153.5,180,1853
1854,30.0,23.0,66.0,142.0,81.0,153.5,180,1854
1855,27.0,23.0,70.0,143.0,83.5,154.5,180,1855
1856,27.0,23.0,70.0,143.0,83.5,154.5,180,1856
1857,31.0,24.0,68.0,145.0,83.5,157.0,180,1857
1858,31.0,24.0,68.0,145.0,83.5,157.0,180,1858
1859,34.0,25.0,67.0,145.0,84.0,157.5,180,1859
1860,34.0,25.0,67.0,145.0,84.0,157.5,180,1860
1861,34.0,28.0,69.0,145.0,86.0,159.0,180,1861
1862,35.0,28.0,68.0,145.0,85.5,159.0,180,1862
1863,34.0,25.0,71.0,148.0,88.0,160.5,180,1863
1864,33.0,25.0,72.0,148.0,88.5,160.5,180,1864
1865,19.0,26.0,88.0,152.0,97.5,165.0,180,1865
1866,19.0,26.0,88.0,152.0,97.5,165.0,180,1866
1867,33.0,30.0,75.0,150.0,91.5,165.0,180,1867
1868,33.0,30.0,75.0,150.0,91.5,165.0,180,1868
1869,36.0,32.0,75.0,149.0,93.0,165.0,180,1869
1870,36.0,32.0,75.0,149.0,93.0,165.0,180,1870
1871,36.0,33.0,76.0,151.0,94.0,167.5,180,1871
1872,36.0,34.0,76.0,151.0,94.0,168.0,180,1872
1873,33.0,31.0,81.0,155.0,97.5,170.5,180,1873
1874,33.0,31.0,81.0,155.0,97.5,170.5,180,1874
1875,28.0,30.0,88.0,157.0,102.0,172.0,180,1875
1876,28.0,31.0,88.0,156.0,102.0,171.5,180,1876
1877,38.0,40.0,80.0,157.0,99.0,177.0,180,1877
1878,38.0,41.0,80.0,157.0,99.0,177.5,180,1878
1879,40.0,40.0,81.0,156.0,101.0,176.0,180,1879
1880,40.0,41.0,81.0,155.0,101.0,175.5,180,1880
1881,42.0,49.0,81.0,161.0,102.0,185.5,180,1881
1882,41.0,49.0,82.0,161.0,102.5,185.5,180,1882
1883,44.0,46.0,82.0,158.0,104.0,181.0,180,1883
1884,44.0,45.0,82.0,158.0,104.0,180.5,180,1884
1885,44.0,42.0,85.0,164.0,107.0,185.0,180,1885
1886,45.0,42.0,85.0,164.0,107.5,185.0,180,1886
1887,44.0,41.0,88.0,166.0,110.0,186.5,180,1887
1888,44.0,42.0,88.0,165.0,110.0,186.0,180,1888
1889,49.0,45.0,84.0,166.0,108.5,188.5,180,1889
1890,49.0,46.0,84.0,166.0,108.5,189.0,180,1890
1891,51.0,48.0,88.0,166.0,113.5,190.0,180,1891
1892,51.0,47.0,88.0,167.0,113.5,190.5,180,1892
1893,51.0,41.0,91.0,177.0,116.5,197.5,180,1893
1894,51.0,41.0,91.0,177.0,116.5,197.5,180,1894
1895,52.0,42.0,93.0,181.0,119.0,202.0,180,1895
1896,52.0,42.0,93.0,181.0,119.0,202.0,180,1896
1897,51.0,42.0,98.0,183.0,123.5,204.0,180,1897
1898,51.0,43.0,98.0,182.0,123.5,203.5,180,1898
1901,49.0,43.0,108.0,193.0,132.5,214.5,180,1901
1902,50.0,43.0,107.0,193.0,132.0,214.5,180,1902
1903,56.0,43.0,107.0,198.0,135.0,219.5,180,1903
1904,56.0,43.0,107.0,198.0,135.0,219.5,180,1904
1907,52.0,46.0,120.0,202.0,146.0,225.0,180,1907
1908,51.0,45.0,120.0,203.0,145.5,225.5,180,1908
1909,83.0,76.0,91.0,187.0,132.5,225.0,180,1909
1913,66.0,61.0,127.0,210.0,160.0,240.5,180,1913
1914,66.0,61.0,127.0,210.0,160.0,240.5,180,1914
1915,69.0,54.0,128.0,222.0,162.5,249.0,180,1915
1916,69.0,54.0,128.0,222.0,162.5,249.0,180,1916
1917,67.0,56.0,136.0,232.0,169.5,260.0,180,1917
1918,67.0,56.0,136.0,232.0,169.5,260.0,180,1918
1919,70.0,55.0,141.0,244.0,176.0,271.5,180,1919
1920,70.0,55.0,141.0,244.0,176.0,271.5,180,1920
1921,73.0,55.0,146.0,250.0,182.5,277.5,180,1921
1922,73.0,54.0,146.0,251.0,182.5,278.0,180,1922
1923,73.0,82.0,158.0,245.0,194.5,286.0,180,1923
1924,73.0,82.0,158.0,245.0,194.5,286.0,180,1924
1925,104.0,101.0,136.0,231.0,188.0,281.5,180,1925
1926,100.0,99.0,139.0,233.0,189.0,282.5,180,1926
1929,114.0,119.0,151.0,243.0,208.0,302.5,180,1929
1930,117.0,121.0,148.0,241.0,206.5,301.5,180,1930
1883,39.0,69.0,181.0,730.0,200.5,764.5,181,1883
1884,39.0,69.0,181.0,730.0,200.5,764.5,181,1884
1885,35.0,75.0,174.0,705.0,191.5,742.5,181,1885
1886,35.0,75.0,174.0,705.0,191.5,742.5,181,1886
1883,19.0,21.0,93.0,196.0,102.5,206.5,182,1883
1884,19.0,21.0,93.0,196.0,102.5,206.5,182,1884
1887,18.0,21.0,99.0,203.0,108.0,213.5,182,1887
1888,18.0,21.0,99.0,203.0,108.0,213.5,182,1888
1889,18.0,22.0,102.0,205.0,111.0,216.0,182,1889
1890,18.0,22.0,102.0,205.0,111.0,216.0,182,1890
1891,19.0,22.0,104.0,209.0,113.5,220.0,182,1891
1892,19.0,22.0,104.0,209.0,113.5,220.0,182,1892
1893,19.0,22.0,106.0,213.0,115.5,224.0,182,1893
1894,19.0,22.0,106.0,213.0,115.5,224.0,182,1894
1895,20.0,21.0,108.0,218.0,118.0,228.5,182,1895
1896,20.0,21.0,108.0,218.0,118.0,228.5,182,1896
1897,20.0,22.0,111.0,222.0,121.0,233.0,182,1897
1898,20.0,22.0,111.0,222.0,121.0,233.0,182,1898
1899,20.0,22.0,114.0,227.0,124.0,238.0,182,1899
1900,20.0,22.0,114.0,227.0,124.0,238.0,182,1900
1901,21.0,23.0,116.0,231.0,126.5,242.5,182,1901
1902,21.0,23.0,116.0,231.0,126.5,242.5,182,1902
1903,23.0,22.0,119.0,237.0,130.5,248.0,182,1903
1904,23.0,22.0,119.0,237.0,130.5,248.0,182,1904
1905,24.0,24.0,121.0,242.0,133.0,254.0,182,1905
1906,24.0,24.0,121.0,242.0,133.0,254.0,182,1906
1907,25.0,25.0,124.0,246.0,136.5,258.5,182,1907
1908,25.0,25.0,124.0,246.0,136.5,258.5,182,1908
1909,28.0,27.0,127.0,250.0,141.0,263.5,182,1909
1910,28.0,27.0,127.0,250.0,141.0,263.5,182,1910
1911,28.0,28.0,131.0,257.0,145.0,271.0,182,1911
1912,28.0,28.0,131.0,257.0,145.0,271.0,182,1912
1913,27.0,27.0,136.0,266.0,149.5,279.5,182,1913
1914,27.0,27.0,136.0,266.0,149.5,279.5,182,1914
1915,28.0,28.0,141.0,273.0,155.0,287.0,182,1915
1916,28.0,28.0,141.0,273.0,155.0,287.0,182,1916
1917,30.0,27.0,145.0,281.0,160.0,294.5,182,1917
1918,30.0,28.0,145.0,281.0,160.0,295.0,182,1918
1919,29.0,30.0,151.0,288.0,165.5,303.0,182,1919
1920,29.0,30.0,151.0,288.0,165.5,303.0,182,1920
1921,28.0,30.0,159.0,299.0,173.0,314.0,182,1921
1922,28.0,30.0,159.0,299.0,173.0,314.0,182,1922
1923,32.0,32.0,161.0,306.0,177.0,322.0,182,1923
1924,32.0,32.0,161.0,306.0,177.0,322.0,182,1924
1887,32.0,71.0,168.0,680.0,184.0,715.5,183,1887
1888,32.0,72.0,168.0,680.0,184.0,716.0,183,1888
1889,33.0,69.0,160.0,655.0,176.5,689.5,183,1889
1890,33.0,69.0,160.0,655.0,176.5,689.5,183,1890
1891,29.0,64.0,156.0,635.0,170.5,667.0,183,1891
1892,29.0,64.0,156.0,635.0,170.5,667.0,183,1892
1893,29.0,60.0,150.0,614.0,164.5,644.0,183,1893
1894,29.0,60.0,150.0,614.0,164.5,644.0,183,1894
1890,78.0,96.0,56.0,119.0,95.0,167.0,184,1890
1891,17.0,20.0,96.0,119.0,104.5,129.0,184,1891
1892,17.0,20.0,96.0,119.0,104.5,129.0,184,1892
1897,18.0,20.0,99.0,122.0,108.0,132.0,184,1897
1898,18.0,19.0,99.0,123.0,108.0,132.5,184,1898
1901,23.0,49.0,131.0,545.0,142.5,569.5,185,1901
1902,23.0,49.0,131.0,545.0,142.5,569.5,185,1902
1903,24.0,46.0,127.0,531.0,139.0,554.0,185,1903
1904,24.0,46.0,127.0,531.0,139.0,554.0,185,1904
1905,22.0,45.0,123.0,517.0,134.0,539.5,185,1905
1906,22.0,45.0,123.0,517.0,134.0,539.5,185,1906
1907,22.0,42.0,119.0,504.0,130.0,525.0,185,1907
1908,22.0,43.0,119.0,504.0,130.0,525.5,185,1908
1909,22.0,43.0,116.0,490.0,127.0,511.5,185,1909
1910,22.0,43.0,116.0,490.0,127.0,511.5,185,1910
1911,22.0,40.0,112.0,479.0,123.0,499.0,185,1911
1912,22.0,39.0,112.0,479.0,123.0,498.5,185,1912
1909,33.0,64.0,279.0,1.0,295.5,33.0,186,1909
1910,33.0,64.0,279.0,1.0,295.5,33.0,186,1910
1911,34.0,83.0,277.0,1.0,294.0,42.5,186,1911
1912,34.0,83.0,277.0,1.0,294.0,42.5,186,1912
1913,39.0,96.0,273.0,10.0,292.5,58.0,186,1913
1914,39.0,97.0,273.0,9.0,292.5,57.5,186,1914
1915,36.0,91.0,271.0,34.0,289.0,79.5,186,1915
1916,36.0,91.0,271.0,34.0,289.0,79.5,186,1916
1917,35.0,78.0,269.0,56.0,286.5,95.0,186,1917
1918,35.0,79.0,269.0,55.0,286.5,94.5,186,1918
1909,18.0,22.0,107.0,128.0,116.0,139.0,187,1909
1910,18.0,22.0,107.0,128.0,116.0,139.0,187,1910
1911,18.0,22.0,108.0,129.0,117.0,140.0,187,1911
1912,18.0,22.0,108.0,129.0,117.0,140.0,187,1912
1913,19.0,21.0,109.0,131.0,118.5,141.5,187,1913
1914,19.0,21.0,109.0,131.0,118.5,141.5,187,1914
1915,18.0,22.0,112.0,132.0,121.0,143.0,187,1915
1916,18.0,22.0,112.0,132.0,121.0,143.0,187,1916
1917,20.0,22.0,112.0,133.0,122.0,144.0,187,1917
1918,20.0,22.0,112.0,133.0,122.0,144.0,187,1918
1919,20.0,22.0,114.0,135.0,124.0,146.0,187,1919
1920,20.0,22.0,114.0,135.0,124.0,146.0,187,1920
1921,20.0,23.0,115.0,136.0,125.0,147.5,187,1921
1922,21.0,23.0,114.0,136.0,124.5,147.5,187,1922
1925,21.0,23.0,120.0,139.0,130.5,150.5,187,1925
1926,21.0,23.0,120.0,139.0,130.5,150.5,187,1926
1929,21.0,23.0,123.0,143.0,133.5,154.5,187,1929
1930,21.0,23.0,123.0,143.0,133.5,154.5,187,1930
1932,22.0,23.0,125.0,144.0,136.0,155.5,187,1932
1913,23.0,37.0,109.0,469.0,120.5,487.5,188,1913
1914,23.0,37.0,109.0,469.0,120.5,487.5,188,1914
1915,21.0,36.0,107.0,458.0,117.5,476.0,189,1915
1916,21.0,36.0,107.0,458.0,117.5,476.0,189,1916
1917,23.0,35.0,103.0,447.0,114.5,464.5,190,1917
1918,23.0,35.0,103.0,447.0,114.5,464.5,190,1918
1919,20.0,33.0,102.0,438.0,112.0,454.5,190,1919
1920,20.0,33.0,102.0,438.0,112.0,454.5,190,1920
1919,34.0,70.0,268.0,77.0,285.0,112.0,191,1919
1920,34.0,70.0,268.0,77.0,285.0,112.0,191,1920
1921,36.0,59.0,263.0,98.0,281.0,127.5,192,1921
1922,36.0,61.0,263.0,97.0,281.0,127.5,192,1922
1923,29.0,39.0,266.0,117.0,280.5,136.5,192,1923
1924,30.0,39.0,265.0,117.0,280.0,136.5,192,1924
1921,22.0,33.0,98.0,428.0,109.0,444.5,193,1921
1922,22.0,32.0,98.0,429.0,109.0,445.0,193,1922
1925,19.0,31.0,95.0,411.0,104.5,426.5,193,1925
1926,20.0,30.0,94.0,411.0,104.0,426.0,193,1926
1927,37.0,37.0,174.0,327.0,192.5,345.5,194,1927
1928,37.0,37.0,174.0,327.0,192.5,345.5,194,1928
1927,74.0,85.0,176.0,264.0,213.0,306.5,195,1927
1928,74.0,85.0,176.0,264.0,213.0,306.5,195,1928
1931,37.0,38.0,195.0,354.0,213.5,373.0,196,1931
1932,37.0,38.0,195.0,354.0,213.5,373.0,196,1932
1933,36.0,39.0,207.0,370.0,225.0,389.5,196,1933
1934,36.0,39.0,207.0,370.0,225.0,389.5,196,1934
1933,105.0,84.0,190.0,313.0,242.5,355.0,197,1933
1934,105.0,84.0,190.0,313.0,242.5,355.0,197,1934
1935,106.0,91.0,207.0,327.0,260.0,372.5,197,1935
1936,105.0,91.0,208.0,326.0,260.5,371.5,197,1936
1935,164.0,160.0,150.0,269.0,232.0,349.0,198,1935
1936,163.0,160.0,151.0,269.0,232.5,349.0,198,1936
1937,34.0,42.0,237.0,407.0,254.0,428.0,199,1937
1938,34.0,42.0,237.0,407.0,254.0,428.0,199,1938
1937,104.0,87.0,228.0,350.0,280.0,393.5,200,1937
1938,104.0,86.0,228.0,350.0,280.0,393.0,200,1938
1939,103.0,93.0,225.0,371.0,276.5,417.5,200,1939
1937,49.0,63.0,220.0,384.0,244.5,415.5,201,1937
1938,49.0,63.0,220.0,384.0,244.5,415.5,201,1938
1939,38.0,41.0,251.0,431.0,270.0,451.5,202,1939
1940,38.0,41.0,251.0,431.0,270.0,451.5,202,1940
1939,83.0,88.0,273.0,377.0,314.5,421.0,203,1939
1940,83.0,88.0,273.0,377.0,314.5,421.0,203,1940
1939,23.0,26.0,133.0,151.0,144.5,164.0,204,1939
1940,23.0,26.0,133.0,151.0,144.5,164.0,204,1940
1941,24.0,26.0,135.0,153.0,147.0,166.0,204,1941
1942,24.0,26.0,135.0,153.0,147.0,166.0,204,1942
1943,25.0,26.0,138.0,156.0,150.5,169.0,204,1943
1944,25.0,26.0,138.0,156.0,150.5,169.0,204,1944
1945,26.0,26.0,139.0,158.0,152.0,171.0,204,1945
1946,26.0,26.0,139.0,158.0,152.0,171.0,204,1946
1947,25.0,28.0,143.0,159.0,155.5,173.0,204,1947
1948,25.0,28.0,143.0,159.0,155.5,173.0,204,1948
1951,27.0,30.0,149.0,164.0,162.5,179.0,204,1951
1952,27.0,29.0,149.0,165.0,162.5,179.5,204,1952
1941,34.0,42.0,266.0,456.0,283.0,477.0,205,1941
1942,34.0,42.0,266.0,456.0,283.0,477.0,205,1942
1941,98.0,83.0,284.0,415.0,333.0,456.5,206,1941
1942,99.0,83.0,283.0,415.0,332.5,456.5,206,1942
1943,17.0,22.0,86.0,112.0,94.5,123.0,207,1943
1944,17.0,22.0,86.0,112.0,94.5,123.0,207,1944
1945,18.0,22.0,86.0,113.0,95.0,124.0,207,1945
1946,18.0,22.0,86.0,113.0,95.0,124.0,207,1946
1947,17.0,22.0,88.0,114.0,96.5,125.0,207,1947
1948,17.0,22.0,88.0,114.0,96.5,125.0,207,1948
1949,18.0,20.0,88.0,116.0,97.0,126.0,207,1949
1950,18.0,20.0,88.0,116.0,97.0,126.0,207,1950
1951,19.0,21.0,88.0,117.0,97.5,127.5,207,1951
1952,19.0,21.0,88.0,117.0,97.5,127.5,207,1952
1953,18.0,21.0,90.0,118.0,99.0,128.5,207,1953
1954,18.0,21.0,90.0,118.0,99.0,128.5,207,1954
1955,20.0,21.0,90.0,119.0,100.0,129.5,207,1955
1956,20.0,21.0,90.0,119.0,100.0,129.5,207,1956
1957,19.0,21.0,91.0,120.0,100.5,130.5,207,1957
1958,19.0,21.0,91.0,120.0,100.5,130.5,207,1958
1959,18.0,21.0,93.0,121.0,102.0,131.5,207,1959
1960,18.0,21.0,93.0,121.0,102.0,131.5,207,1960
1961,19.0,22.0,94.0,122.0,103.5,133.0,207,1961
1962,19.0,22.0,94.0,122.0,103.5,133.0,207,1962
1963,19.0,21.0,95.0,124.0,104.5,134.5,207,1963
1964,19.0,21.0,95.0,124.0,104.5,134.5,207,1964
1967,21.0,22.0,96.0,125.0,106.5,136.0,207,1967
1968,21.0,22.0,96.0,125.0,106.5,136.0,207,1968
1971,20.0,22.0,100.0,128.0,110.0,139.0,207,1971
1972,20.0,22.0,100.0,128.0,110.0,139.0,207,1972
1973,20.0,24.0,101.0,128.0,111.0,140.0,207,1973
1974,20.0,24.0,101.0,128.0,111.0,140.0,207,1974
1975,21.0,22.0,102.0,130.0,112.5,141.0,207,1975
1976,21.0,22.0,102.0,130.0,112.5,141.0,207,1976
1979,22.0,25.0,104.0,131.0,115.0,143.5,207,1979
1980,22.0,25.0,104.0,131.0,115.0,143.5,207,1980
1981,21.0,24.0,107.0,133.0,117.5,145.0,207,1981
1982,21.0,24.0,107.0,133.0,117.5,145.0,207,1982
1983,23.0,25.0,107.0,134.0,118.5,146.5,207,1983
1984,23.0,25.0,107.0,134.0,118.5,146.5,207,1984
1985,25.0,25.0,107.0,135.0,119.5,147.5,207,1985
1986,25.0,25.0,107.0,135.0,119.5,147.5,207,1986
1987,23.0,26.0,110.0,136.0,121.5,149.0,207,1987
1988,23.0,26.0,110.0,136.0,121.5,149.0,207,1988
1989,23.0,27.0,112.0,138.0,123.5,151.5,207,1989
1990,23.0,27.0,112.0,138.0,123.5,151.5,207,1990
1991,24.0,27.0,113.0,139.0,125.0,152.5,207,1991
1992,24.0,27.0,113.0,139.0,125.0,152.5,207,1992
1993,25.0,27.0,115.0,141.0,127.5,154.5,207,1993
1994,25.0,27.0,115.0,141.0,127.5,154.5,207,1994
1995,25.0,29.0,117.0,142.0,129.5,156.5,207,1995
1996,25.0,29.0,117.0,142.0,129.5,156.5,207,1996
1997,25.0,29.0,119.0,144.0,131.5,158.5,207,1997
1998,25.0,29.0,119.0,144.0,131.5,158.5,207,1998
1999,26.0,28.0,121.0,147.0,134.0,161.0,207,1999
2000,28.0,29.0,120.0,146.0,134.0,160.5,207,2000
2001,27.0,31.0,123.0,147.0,136.5,162.5,207,2001
2002,27.0,31.0,123.0,147.0,136.5,162.5,207,2002
2003,27.0,30.0,126.0,150.0,139.5,165.0,207,2003
2004,27.0,30.0,126.0,150.0,139.5,165.0,207,2004
2005,29.0,30.0,127.0,152.0,141.5,167.0,207,2005
2006,29.0,30.0,127.0,152.0,141.5,167.0,207,2006
2007,29.0,32.0,129.0,153.0,143.5,169.0,207,2007
2008,29.0,32.0,129.0,153.0,143.5,169.0,207,2008
2009,30.0,32.0,131.0,154.0,146.0,170.0,207,2009
2010,31.0,33.0,131.0,154.0,146.5,170.5,207,2010
2011,29.0,33.0,135.0,157.0,149.5,173.5,207,2011
2012,29.0,33.0,135.0,157.0,149.5,173.5,207,2012
2013,28.0,34.0,138.0,160.0,152.0,177.0,207,2013
2014,28.0,34.0,138.0,160.0,152.0,177.0,207,2014
2015,27.0,36.0,143.0,162.0,156.5,180.0,207,2015
2016,27.0,37.0,143.0,162.0,156.5,180.5,207,2016
2017,28.0,36.0,146.0,165.0,160.0,183.0,207,2017
2018,28.0,36.0,146.0,165.0,160.0,183.0,207,2018
2019,32.0,38.0,148.0,167.0,164.0,186.0,207,2019
2020,32.0,38.0,148.0,167.0,164.0,186.0,207,2020
